IsBadBuy,VehicleAge,PriceDifferential, UsageIntensity ,IsManual
0.00,7.00,464.00," 5,978.86 ",0.00
1.00,4.00,12.00," 15,192.50 ",0.00
0.00,5.00,212.00," 15,683.20 ",0.00
0.00,3.00,230.00," 26,206.33 ",1.00
0.00,4.00,-66.00," 21,545.50 ",0.00
0.00,3.00,-31.00," 27,870.00 ",0.00
1.00,4.00,-230.00," 20,338.00 ",0.00
0.00,2.00,148.00," 28,144.50 ",0.00
1.00,4.00,0.00," 16,808.50 ",0.00
0.00,6.00,274.00," 12,435.67 ",0.00
0.00,3.00,629.00," 22,469.00 ",0.00
1.00,7.00,0.00," 12,599.00 ",0.00
0.00,5.00,211.00," 17,652.60 ",0.00
0.00,4.00,34.00," 12,755.75 ",0.00
0.00,2.00,827.00," 42,682.00 ",0.00
0.00,6.00,-40.00," 11,446.33 ",0.00
0.00,4.00,784.00," 18,578.00 ",0.00
0.00,3.00,305.00," 21,497.33 ",0.00
0.00,4.00,-104.00," 13,849.00 ",0.00
0.00,4.00,-69.00," 21,564.50 ",0.00
0.00,6.00,-290.00," 13,504.17 ",0.00
0.00,3.00,-448.00," 24,513.00 ",0.00
0.00,6.00,234.00," 9,489.00 ",0.00
1.00,7.00,-184.00," 9,507.14 ",0.00
0.00,4.00,-48.00," 8,694.25 ",0.00
0.00,6.00,442.00," 9,149.00 ",0.00
0.00,3.00,127.00," 16,945.00 ",0.00
0.00,4.00,435.00," 10,924.25 ",0.00
0.00,5.00,754.00," 13,126.00 ",0.00
0.00,3.00,225.00," 13,459.67 ",0.00
0.00,4.00,271.00," 16,266.25 ",0.00
0.00,4.00,666.00," 17,224.75 ",0.00
0.00,4.00,-243.00," 20,794.00 ",0.00
0.00,2.00,-20.00," 29,999.00 ",0.00
0.00,3.00,360.00," 19,026.67 ",0.00
0.00,6.00,-268.00," 13,927.17 ",0.00
0.00,4.00,304.00," 17,709.50 ",1.00
0.00,2.00,203.00," 36,274.50 ",0.00
1.00,4.00,204.00," 15,312.75 ",0.00
1.00,5.00,328.00," 15,081.20 ",0.00
0.00,6.00,130.00," 13,950.50 ",0.00
0.00,5.00,-232.00," 16,167.60 ",0.00
0.00,6.00,114.00," 13,170.00 ",0.00
1.00,5.00,0.00," 12,387.00 ",0.00
0.00,6.00,88.00," 7,363.83 ",0.00
0.00,5.00,-221.00," 16,060.60 ",0.00
0.00,5.00,819.00," 12,754.80 ",0.00
0.00,4.00,1498.00," 13,931.75 ",0.00
0.00,4.00,314.00," 14,656.50 ",0.00
0.00,4.00,-361.00," 22,175.00 ",0.00
0.00,6.00,62.00," 9,376.50 ",0.00
0.00,5.00,-5.00," 15,865.60 ",0.00
0.00,4.00,-676.00," 10,639.50 ",0.00
1.00,5.00,494.00," 16,932.60 ",0.00
0.00,3.00,-558.00," 24,053.00 ",0.00
0.00,5.00,1004.00," 17,634.00 ",1.00
1.00,5.00,0.00," 16,512.80 ",0.00
0.00,6.00,512.00," 10,245.83 ",0.00
0.00,4.00,721.00," 17,491.75 ",0.00
1.00,5.00,1318.00," 13,182.20 ",0.00
1.00,7.00,499.00," 6,664.00 ",0.00
0.00,8.00,1553.00," 11,806.50 ",0.00
1.00,9.00,-120.00," 7,331.00 ",0.00
0.00,6.00,-777.00," 12,498.33 ",0.00
1.00,4.00,0.00," 21,836.00 ",0.00
0.00,6.00,465.00," 13,189.67 ",0.00
0.00,5.00,342.00," 14,146.80 ",0.00
0.00,4.00,263.00," 17,093.25 ",0.00
0.00,4.00,301.00," 14,594.50 ",0.00
0.00,4.00,-766.00," 14,935.25 ",0.00
0.00,5.00,1201.00," 19,525.40 ",0.00
0.00,4.00,243.00," 21,973.00 ",0.00
1.00,5.00,85.00," 15,240.60 ",0.00
0.00,6.00,174.00," 11,642.83 ",0.00
0.00,6.00,345.00," 12,663.67 ",0.00
0.00,7.00,29.00," 13,914.14 ",0.00
0.00,8.00,-120.00," 11,983.00 ",0.00
1.00,5.00,-388.00," 10,607.00 ",0.00
0.00,7.00,745.00," 10,903.14 ",0.00
0.00,5.00,-44.00," 12,307.60 ",0.00
0.00,6.00,27.00," 12,442.50 ",0.00
0.00,5.00,-203.00," 16,508.60 ",0.00
0.00,4.00,63.00," 15,650.50 ",0.00
0.00,4.00,-364.00," 20,033.75 ",0.00
0.00,4.00,777.00," 15,517.50 ",0.00
0.00,5.00,23.00," 15,574.00 ",0.00
0.00,4.00,763.00," 20,317.50 ",0.00
0.00,3.00,384.00," 20,134.33 ",0.00
1.00,5.00,0.00," 16,299.00 ",0.00
1.00,8.00,0.00," 11,532.88 ",0.00
0.00,9.00,475.00," 10,078.11 ",0.00
0.00,4.00,1212.00," 17,785.50 ",0.00
0.00,3.00,-487.00," 25,748.67 ",0.00
0.00,5.00,-115.00," 19,468.20 ",0.00
0.00,8.00,269.00," 4,357.25 ",0.00
0.00,9.00,1115.00," 9,819.89 ",0.00
0.00,6.00,-436.00," 5,682.50 ",0.00
1.00,5.00,0.00," 12,393.20 ",0.00
0.00,4.00,245.00," 17,573.75 ",0.00
0.00,4.00,680.00," 21,551.00 ",0.00
0.00,5.00,573.00," 10,451.40 ",0.00
0.00,8.00,199.00," 9,341.75 ",0.00
0.00,5.00,838.00," 16,613.20 ",0.00
0.00,8.00,65.00," 9,190.63 ",0.00
0.00,8.00,-401.00," 9,299.75 ",1.00
0.00,3.00,-128.00," 23,719.33 ",0.00
1.00,6.00,582.00," 13,882.00 ",0.00
0.00,8.00,-93.00," 10,028.50 ",0.00
0.00,6.00,63.00," 13,531.33 ",0.00
0.00,4.00,-255.00," 21,669.25 ",0.00
0.00,3.00,418.00," 14,278.33 ",0.00
0.00,3.00,403.00," 20,295.00 ",0.00
1.00,7.00,319.00," 14,096.29 ",0.00
0.00,8.00,-129.00," 10,265.13 ",0.00
0.00,3.00,-231.00," 29,687.33 ",0.00
0.00,5.00,493.00," 14,157.20 ",0.00
0.00,6.00,1130.00," 13,365.83 ",0.00
0.00,3.00,167.00," 25,963.33 ",0.00
0.00,5.00,1940.00," 10,911.40 ",0.00
1.00,6.00,2.00," 15,431.50 ",0.00
1.00,3.00,0.00," 16,169.33 ",0.00
0.00,5.00,246.00," 9,790.40 ",1.00
0.00,5.00,216.00," 14,147.00 ",0.00
0.00,5.00,-1060.00," 17,233.60 ",0.00
1.00,4.00,146.00," 20,203.50 ",0.00
0.00,4.00,385.00," 15,309.75 ",1.00
1.00,5.00,-76.00," 15,079.80 ",0.00
0.00,5.00,-953.00," 14,218.80 ",0.00
0.00,8.00,46.00," 10,585.63 ",0.00
0.00,6.00,-708.00," 11,075.83 ",0.00
0.00,7.00,659.00," 10,640.14 ",0.00
1.00,9.00,302.00," 8,238.33 ",0.00
0.00,4.00,373.00," 17,805.00 ",0.00
0.00,9.00,113.00," 8,824.33 ",0.00
0.00,6.00,137.00," 15,369.83 ",0.00
0.00,6.00,-1288.00," 10,562.67 ",0.00
0.00,2.00,290.00," 28,271.00 ",0.00
0.00,4.00,799.00," 20,090.25 ",0.00
0.00,2.00,967.00," 24,844.00 ",0.00
0.00,4.00,1336.00," 16,314.75 ",0.00
0.00,5.00,738.00," 14,393.00 ",0.00
0.00,3.00,-243.00," 27,447.67 ",0.00
0.00,4.00,664.00," 20,125.75 ",0.00
0.00,4.00,242.00," 20,882.00 ",0.00
0.00,5.00,390.00," 12,894.00 ",0.00
0.00,4.00,1086.00," 15,472.25 ",0.00
0.00,8.00,-537.00," 12,112.75 ",0.00
0.00,6.00,1143.00," 13,880.83 ",0.00
0.00,4.00,455.00," 19,508.75 ",0.00
0.00,4.00,595.00," 16,435.75 ",0.00
0.00,8.00,226.00," 7,216.00 ",0.00
0.00,5.00,1144.00," 16,649.20 ",0.00
0.00,3.00,-49.00," 29,213.67 ",0.00
0.00,4.00,368.00," 15,879.50 ",0.00
0.00,4.00,848.00," 24,626.75 ",0.00
0.00,6.00,-463.00," 6,765.50 ",0.00
1.00,4.00,292.00," 23,679.75 ",0.00
0.00,8.00,-440.00," 7,841.88 ",0.00
0.00,4.00,275.00," 16,341.75 ",0.00
1.00,4.00,-477.00," 21,553.75 ",0.00
0.00,4.00,45.00," 18,330.75 ",0.00
0.00,4.00,-2892.00," 15,425.75 ",0.00
0.00,3.00,428.00," 19,042.67 ",0.00
0.00,7.00,-137.00," 13,934.71 ",0.00
0.00,3.00,-791.00," 23,007.33 ",0.00
0.00,6.00,173.00," 10,157.83 ",0.00
1.00,3.00,236.00," 24,658.67 ",0.00
0.00,3.00,956.00," 18,797.00 ",0.00
0.00,3.00,573.00," 25,397.33 ",0.00
0.00,4.00,364.00," 15,815.00 ",1.00
1.00,3.00,-54.00," 22,682.67 ",0.00
0.00,7.00,406.00," 9,603.29 ",0.00
0.00,4.00,-377.00," 19,561.00 ",0.00
1.00,6.00,717.00," 13,926.67 ",0.00
0.00,2.00,239.00," 31,302.50 ",0.00
0.00,7.00,-91.00," 11,593.57 ",0.00
0.00,5.00,544.00," 12,825.20 ",0.00
0.00,5.00,909.00," 15,414.40 ",0.00
0.00,5.00,914.00," 14,956.00 ",0.00
0.00,6.00,479.00," 8,520.33 ",0.00
1.00,7.00,0.00," 10,238.71 ",0.00
0.00,4.00,113.00," 23,888.00 ",0.00
0.00,6.00,191.00," 10,706.33 ",0.00
0.00,5.00,1239.00," 15,530.40 ",0.00
1.00,6.00,0.00," 14,353.67 ",0.00
0.00,4.00,-39.00," 13,215.75 ",0.00
0.00,2.00,131.00," 30,998.00 ",0.00
1.00,5.00,0.00," 11,895.40 ",0.00
1.00,6.00,-445.00," 15,286.67 ",0.00
1.00,4.00,0.00," 16,383.75 ",0.00
1.00,5.00,122.00," 14,008.00 ",0.00
0.00,4.00,505.00," 20,146.00 ",0.00
0.00,8.00,989.00," 10,205.63 ",0.00
0.00,2.00,-217.00," 39,773.50 ",0.00
0.00,4.00,431.00," 18,772.75 ",0.00
0.00,8.00,-236.00," 10,043.38 ",0.00
0.00,3.00,127.00," 23,829.67 ",0.00
0.00,8.00,362.00," 10,203.38 ",0.00
0.00,4.00,1099.00," 11,694.50 ",0.00
1.00,6.00,0.00," 13,874.67 ",0.00
1.00,4.00,-64.00," 14,734.50 ",0.00
1.00,8.00,128.00," 11,752.38 ",0.00
0.00,2.00,1159.00," 31,400.50 ",0.00
0.00,4.00,-362.00," 21,157.75 ",0.00
0.00,3.00,-267.00," 27,664.67 ",0.00
0.00,5.00,164.00," 17,315.00 ",0.00
0.00,4.00,1513.00," 18,313.25 ",0.00
0.00,6.00,1663.00," 13,848.50 ",0.00
1.00,4.00,-60.00," 20,316.00 ",0.00
0.00,6.00,100.00," 12,224.00 ",0.00
0.00,3.00,756.00," 19,034.33 ",0.00
0.00,3.00,413.00," 27,889.00 ",0.00
0.00,2.00,178.00," 37,107.00 ",0.00
0.00,2.00,227.00," 25,882.00 ",0.00
0.00,5.00,-318.00," 9,803.40 ",0.00
0.00,6.00,1057.00," 13,493.17 ",0.00
0.00,3.00,177.00," 25,421.00 ",0.00
0.00,7.00,37.00," 10,659.71 ",0.00
0.00,6.00,318.00," 12,629.50 ",0.00
0.00,7.00,-716.00," 10,706.86 ",0.00
0.00,6.00,-118.00," 9,623.33 ",0.00
0.00,4.00,125.00," 16,244.75 ",0.00
0.00,7.00,-484.00," 13,011.43 ",0.00
0.00,4.00,354.00," 18,327.00 ",0.00
0.00,3.00,122.00," 29,700.67 ",0.00
0.00,6.00,-239.00," 9,847.33 ",0.00
1.00,5.00,0.00," 13,401.40 ",0.00
0.00,3.00,-105.00," 25,582.00 ",0.00
0.00,5.00,278.00," 13,475.00 ",0.00
0.00,4.00,-484.00," 10,076.75 ",0.00
0.00,5.00,-6.00," 17,340.40 ",0.00
0.00,5.00,1284.00," 12,053.40 ",0.00
0.00,3.00,-869.00," 23,606.33 ",0.00
0.00,5.00,170.00," 13,946.80 ",0.00
0.00,6.00,818.00," 10,840.33 ",0.00
0.00,4.00,541.00," 18,965.25 ",0.00
0.00,6.00,12.00," 12,249.33 ",0.00
0.00,4.00,233.00," 21,459.00 ",0.00
0.00,3.00,-180.00," 21,738.33 ",0.00
0.00,7.00,315.00," 13,737.14 ",0.00
0.00,6.00,398.00," 13,873.50 ",0.00
0.00,5.00,302.00," 14,214.80 ",0.00
0.00,9.00,-428.00," 10,003.33 ",1.00
0.00,5.00,-178.00," 17,299.40 ",0.00
0.00,7.00,-343.00," 12,197.57 ",0.00
0.00,3.00,523.00," 23,024.00 ",0.00
0.00,5.00,-60.00," 16,957.60 ",0.00
0.00,5.00,-94.00," 16,480.20 ",0.00
0.00,4.00,272.00," 17,377.25 ",0.00
0.00,4.00,-377.00," 21,405.25 ",0.00
0.00,5.00,333.00," 14,084.80 ",0.00
0.00,5.00,77.00," 11,696.40 ",0.00
0.00,6.00,-265.00," 14,532.00 ",0.00
0.00,7.00,72.00," 12,144.14 ",0.00
0.00,8.00,-32.00," 5,733.00 ",0.00
0.00,4.00,-39.00," 23,571.75 ",0.00
0.00,6.00,213.00," 14,337.33 ",0.00
0.00,3.00,986.00," 26,710.00 ",0.00
0.00,5.00,-1045.00," 13,682.80 ",0.00
1.00,5.00,-382.00," 16,437.40 ",0.00
0.00,6.00,485.00," 12,325.50 ",0.00
0.00,3.00,676.00," 23,657.00 ",0.00
1.00,3.00,539.00," 18,541.33 ",0.00
0.00,5.00,92.00," 12,899.00 ",0.00
0.00,3.00,-196.00," 23,292.67 ",0.00
0.00,4.00,263.00," 25,758.75 ",0.00
1.00,7.00,-72.00," 8,296.29 ",0.00
0.00,5.00,-47.00," 13,230.20 ",0.00
1.00,7.00,0.00," 9,887.86 ",0.00
0.00,4.00,0.00," 20,938.00 ",0.00
0.00,2.00,-191.00," 24,447.50 ",0.00
0.00,4.00,-186.00," 10,473.50 ",0.00
0.00,2.00,940.00," 33,917.50 ",0.00
0.00,4.00,-264.00," 22,464.50 ",0.00
0.00,4.00,0.00," 17,356.00 ",0.00
0.00,2.00,-343.00," 20,329.00 ",0.00
0.00,3.00,-406.00," 16,353.33 ",0.00
0.00,3.00,-78.00," 29,085.33 ",0.00
0.00,4.00,-327.00," 15,490.50 ",0.00
0.00,4.00,1086.00," 20,362.25 ",0.00
0.00,4.00,-319.00," 16,488.50 ",0.00
0.00,2.00,486.00," 29,363.00 ",0.00
1.00,3.00,0.00," 18,304.00 ",0.00
1.00,6.00,0.00," 15,883.00 ",0.00
0.00,7.00,811.00," 11,657.86 ",0.00
0.00,4.00,140.00," 16,782.75 ",0.00
0.00,4.00,727.00," 17,643.25 ",0.00
0.00,4.00,-367.00," 16,542.50 ",0.00
0.00,4.00,-193.00," 20,781.50 ",0.00
0.00,5.00,85.00," 18,187.60 ",0.00
0.00,3.00,-239.00," 19,921.33 ",0.00
0.00,3.00,221.00," 20,605.67 ",0.00
0.00,7.00,547.00," 13,011.71 ",1.00
0.00,4.00,653.00," 7,961.25 ",0.00
0.00,6.00,400.00," 10,440.33 ",0.00
0.00,6.00,133.00," 16,036.00 ",1.00
1.00,4.00,942.00," 17,918.00 ",0.00
0.00,3.00,1104.00," 24,499.33 ",0.00
0.00,3.00,497.00," 18,378.33 ",0.00
1.00,3.00,716.00," 14,801.67 ",0.00
0.00,3.00,821.00," 23,096.33 ",0.00
0.00,4.00,270.00," 15,726.25 ",1.00
0.00,3.00,1131.00," 24,393.00 ",0.00
0.00,3.00,0.00," 27,821.67 ",0.00
0.00,3.00,615.00," 24,542.67 ",0.00
0.00,3.00,913.00," 20,857.00 ",0.00
1.00,3.00,638.00," 19,666.67 ",0.00
0.00,3.00,45.00," 24,671.67 ",0.00
0.00,1.00,207.00," 83,837.00 ",0.00
0.00,4.00,294.00," 19,587.00 ",0.00
1.00,3.00,933.00," 22,217.67 ",0.00
0.00,4.00,206.00," 22,081.00 ",0.00
0.00,6.00,591.00," 10,378.17 ",0.00
0.00,4.00,104.00," 13,132.75 ",0.00
0.00,3.00,-57.00," 26,330.33 ",0.00
0.00,4.00,623.00," 20,468.00 ",0.00
0.00,3.00,358.00," 19,316.67 ",0.00
0.00,3.00,605.00," 23,869.00 ",0.00
0.00,3.00,1542.00," 24,809.33 ",0.00
1.00,3.00,44.00," 22,607.00 ",0.00
0.00,2.00,588.00," 42,954.50 ",0.00
0.00,2.00,-192.00," 32,517.50 ",0.00
0.00,2.00,225.00," 36,832.50 ",0.00
0.00,4.00,670.00," 21,605.25 ",0.00
0.00,5.00,463.00," 14,746.00 ",1.00
0.00,3.00,2342.00," 30,745.33 ",0.00
0.00,4.00,1246.00," 22,957.00 ",0.00
0.00,4.00,-235.00," 18,042.25 ",0.00
0.00,3.00,769.00," 13,371.00 ",0.00
0.00,5.00,414.00," 16,900.00 ",0.00
0.00,4.00,-132.00," 15,808.00 ",0.00
0.00,3.00,-895.00," 24,704.67 ",0.00
0.00,5.00,-156.00," 15,253.80 ",0.00
0.00,2.00,-402.00," 32,672.50 ",0.00
1.00,6.00,0.00," 13,666.00 ",0.00
1.00,6.00,1124.00," 15,695.67 ",0.00
1.00,4.00,0.00," 18,017.50 ",0.00
0.00,5.00,12.00," 17,342.00 ",0.00
0.00,3.00,-1155.00," 23,789.00 ",0.00
0.00,4.00,572.00," 16,682.50 ",0.00
0.00,3.00,403.00," 17,500.33 ",1.00
0.00,6.00,-272.00," 14,054.83 ",0.00
0.00,5.00,878.00," 15,407.00 ",0.00
0.00,3.00,33.00," 26,232.33 ",0.00
1.00,4.00,0.00," 15,897.25 ",0.00
0.00,3.00,222.00," 26,448.67 ",0.00
0.00,2.00,-774.00," 36,272.00 ",0.00
0.00,5.00,325.00," 14,891.00 ",0.00
0.00,4.00,85.00," 20,303.00 ",0.00
0.00,4.00,-734.00," 21,344.00 ",0.00
0.00,2.00,-1140.00," 28,902.00 ",0.00
0.00,3.00,425.00," 23,461.67 ",0.00
0.00,3.00,-562.00," 23,157.00 ",0.00
0.00,1.00,1778.00," 78,035.00 ",0.00
0.00,3.00,-1337.00," 24,805.33 ",0.00
0.00,7.00,1117.00," 8,147.43 ",0.00
0.00,2.00,-506.00," 26,328.00 ",0.00
0.00,3.00,884.00," 28,996.00 ",0.00
0.00,3.00,23.00," 20,432.00 ",0.00
0.00,2.00,-126.00," 44,042.00 ",0.00
0.00,4.00,-72.00," 18,410.75 ",1.00
0.00,3.00,-790.00," 16,865.00 ",0.00
1.00,5.00,0.00," 14,333.80 ",0.00
0.00,3.00,333.00," 24,492.67 ",0.00
0.00,2.00,-1990.00," 27,991.50 ",0.00
0.00,2.00,-1998.00," 41,228.00 ",0.00
0.00,2.00,-448.00," 43,219.50 ",0.00
0.00,2.00,818.00," 34,568.50 ",0.00
0.00,3.00,-609.00," 29,170.67 ",0.00
0.00,2.00,1481.00," 40,863.50 ",0.00
0.00,1.00,103.00," 62,888.00 ",0.00
0.00,3.00,-532.00," 24,929.00 ",0.00
0.00,2.00,-221.00," 23,933.00 ",0.00
0.00,1.00,-1297.00," 69,177.00 ",0.00
0.00,2.00,-368.00," 44,652.50 ",0.00
0.00,1.00,-597.00," 69,191.00 ",0.00
1.00,2.00,127.00," 31,422.50 ",0.00
0.00,3.00,-918.00," 29,747.67 ",0.00
0.00,3.00,-265.00," 13,412.00 ",1.00
0.00,2.00,770.00," 46,201.00 ",0.00
0.00,3.00,-1105.00," 29,794.33 ",0.00
0.00,2.00,-684.00," 21,435.00 ",0.00
1.00,6.00,0.00," 12,382.67 ",0.00
0.00,3.00,-1231.00," 26,074.67 ",0.00
0.00,2.00,-264.00," 33,128.00 ",0.00
0.00,3.00,-63.00," 25,961.67 ",0.00
1.00,6.00,-108.00," 15,621.67 ",0.00
0.00,1.00,-1442.00," 75,447.00 ",0.00
0.00,4.00,227.00," 21,785.50 ",0.00
0.00,5.00,-95.00," 17,481.60 ",1.00
0.00,3.00,-213.00," 20,147.33 ",0.00
0.00,2.00,-672.00," 45,333.50 ",0.00
1.00,8.00,5.00," 9,464.88 ",0.00
0.00,3.00,-1457.00," 25,873.67 ",0.00
0.00,6.00,377.00," 15,883.00 ",0.00
0.00,4.00,-460.00," 11,780.00 ",0.00
0.00,3.00,-642.00," 17,851.33 ",0.00
1.00,7.00,12.00," 11,743.14 ",0.00
1.00,6.00,-218.00," 8,419.17 ",0.00
0.00,4.00,-1206.00," 16,393.00 ",0.00
0.00,5.00,-654.00," 9,323.00 ",0.00
0.00,4.00,0.00," 19,725.00 ",1.00
0.00,5.00,-830.00," 14,488.80 ",0.00
0.00,6.00,-35.00," 9,615.67 ",0.00
0.00,3.00,-500.00," 16,642.67 ",0.00
0.00,7.00,-775.00," 10,785.71 ",0.00
0.00,6.00,-171.00," 13,349.67 ",0.00
0.00,6.00,-347.00," 13,184.50 ",0.00
0.00,3.00,-663.00," 19,669.00 ",0.00
1.00,5.00,0.00," 14,103.80 ",0.00
0.00,3.00,-1055.00," 21,448.00 ",0.00
0.00,4.00,-1306.00," 14,127.50 ",0.00
0.00,3.00,-610.00," 13,840.67 ",1.00
0.00,6.00,-524.00," 13,468.50 ",0.00
0.00,4.00,151.00," 17,731.25 ",0.00
1.00,6.00,0.00," 11,051.50 ",0.00
0.00,5.00,253.00," 15,937.40 ",0.00
0.00,6.00,-828.00," 13,618.67 ",0.00
0.00,4.00,-434.00," 19,526.75 ",0.00
0.00,4.00,-542.00," 10,469.25 ",0.00
0.00,3.00,-514.00," 20,668.67 ",0.00
0.00,5.00,-302.00," 17,454.80 ",0.00
0.00,6.00,388.00," 8,609.33 ",0.00
0.00,4.00,-1174.00," 19,681.00 ",0.00
1.00,4.00,0.00," 17,033.50 ",0.00
0.00,2.00,192.00," 41,774.50 ",0.00
0.00,3.00,-291.00," 16,956.67 ",0.00
0.00,5.00,-449.00," 19,251.40 ",0.00
0.00,6.00,-16.00," 13,224.17 ",0.00
0.00,8.00,-1296.00," 12,253.38 ",0.00
1.00,5.00,0.00," 13,122.80 ",0.00
0.00,6.00,455.00," 14,189.83 ",0.00
1.00,3.00,0.00," 16,299.33 ",0.00
0.00,4.00,-400.00," 20,635.25 ",0.00
0.00,4.00,-898.00," 17,146.25 ",1.00
0.00,4.00,-580.00," 18,095.75 ",0.00
0.00,3.00,-194.00," 26,729.33 ",0.00
0.00,3.00,-108.00," 11,930.00 ",0.00
0.00,2.00,-522.00," 27,980.50 ",0.00
0.00,4.00,-391.00," 15,838.25 ",0.00
0.00,6.00,55.00," 10,992.83 ",0.00
1.00,4.00,-377.00," 18,940.75 ",0.00
0.00,7.00,-942.00," 10,633.43 ",0.00
0.00,5.00,-25.00," 11,721.40 ",0.00
0.00,4.00,341.00," 19,269.25 ",0.00
1.00,4.00,-192.00," 16,183.50 ",0.00
0.00,6.00,313.00," 11,970.50 ",0.00
1.00,3.00,-370.00," 23,281.33 ",0.00
1.00,5.00,-201.00," 17,839.20 ",0.00
1.00,4.00,-172.00," 9,866.75 ",0.00
0.00,4.00,-695.00," 16,700.25 ",0.00
0.00,3.00,454.00," 14,799.00 ",0.00
0.00,3.00,206.00," 27,670.67 ",0.00
0.00,5.00,319.00," 17,445.40 ",0.00
0.00,4.00,863.00," 16,472.50 ",0.00
0.00,3.00,766.00," 21,745.67 ",0.00
0.00,2.00,840.00," 39,528.00 ",0.00
0.00,2.00,537.00," 38,354.00 ",0.00
0.00,5.00,423.00," 11,847.40 ",0.00
0.00,3.00,1115.00," 24,670.00 ",0.00
0.00,4.00,728.00," 16,460.25 ",0.00
0.00,5.00,372.00," 12,226.80 ",0.00
0.00,3.00,473.00," 27,286.00 ",0.00
0.00,4.00,866.00," 23,994.50 ",0.00
0.00,6.00,361.00," 11,519.83 ",0.00
0.00,5.00,771.00," 15,381.80 ",0.00
0.00,4.00,532.00," 17,542.75 ",0.00
1.00,4.00,260.00," 18,955.50 ",0.00
1.00,3.00,-99.00," 19,309.67 ",0.00
1.00,4.00,0.00," 18,895.25 ",0.00
0.00,3.00,286.00," 24,720.33 ",1.00
0.00,6.00,365.00," 13,185.00 ",0.00
0.00,5.00,682.00," 13,959.00 ",0.00
0.00,5.00,1078.00," 16,830.00 ",0.00
1.00,4.00,257.00," 14,873.00 ",0.00
0.00,4.00,237.00," 9,986.00 ",0.00
0.00,3.00,606.00," 12,281.33 ",0.00
0.00,4.00,337.00," 15,946.50 ",0.00
0.00,7.00,-555.00," 12,662.00 ",0.00
0.00,4.00,648.00," 19,173.50 ",0.00
0.00,3.00,1004.00," 20,214.67 ",0.00
0.00,3.00,-411.00," 20,339.67 ",0.00
0.00,6.00,-17.00," 6,342.50 ",0.00
0.00,4.00,-83.00," 15,941.25 ",0.00
0.00,6.00,446.00," 15,315.50 ",0.00
0.00,3.00,268.00," 27,903.00 ",0.00
1.00,3.00,667.00," 19,683.33 ",1.00
1.00,5.00,410.00," 15,195.20 ",0.00
0.00,2.00,-1221.00," 39,100.00 ",0.00
0.00,4.00,-96.00," 21,182.00 ",0.00
0.00,3.00,-730.00," 10,004.33 ",0.00
0.00,4.00,1139.00," 13,587.50 ",0.00
0.00,2.00,38.00," 30,350.00 ",0.00
0.00,2.00,495.00," 25,774.00 ",0.00
0.00,3.00,762.00," 19,900.67 ",0.00
0.00,7.00,-154.00," 12,305.86 ",0.00
0.00,7.00,711.00," 8,750.14 ",0.00
0.00,2.00,1328.00," 44,702.00 ",0.00
1.00,6.00,-117.00," 13,445.67 ",0.00
0.00,2.00,230.00," 23,261.50 ",0.00
0.00,2.00,685.00," 40,136.00 ",0.00
0.00,4.00,-166.00," 20,557.75 ",0.00
0.00,3.00,-809.00," 19,762.33 ",0.00
0.00,5.00,-365.00," 14,718.20 ",0.00
0.00,4.00,-745.00," 16,637.75 ",0.00
1.00,4.00,259.00," 18,093.25 ",0.00
1.00,3.00,845.00," 29,301.00 ",0.00
0.00,2.00,1246.00," 24,569.50 ",0.00
0.00,5.00,515.00," 19,190.00 ",0.00
0.00,6.00,-683.00," 11,923.67 ",0.00
0.00,3.00,799.00," 16,722.00 ",0.00
1.00,7.00,0.00," 13,598.29 ",0.00
0.00,5.00,442.00," 14,948.60 ",0.00
0.00,5.00,232.00," 15,064.40 ",0.00
1.00,3.00,0.00," 21,268.67 ",0.00
0.00,4.00,513.00," 18,243.25 ",0.00
0.00,4.00,825.00," 16,965.00 ",0.00
0.00,4.00,549.00," 12,264.50 ",0.00
0.00,4.00,452.00," 18,247.00 ",0.00
1.00,3.00,-311.00," 19,759.67 ",0.00
0.00,3.00,-395.00," 25,806.00 ",0.00
1.00,5.00,0.00," 17,831.20 ",0.00
0.00,7.00,100.00," 12,245.14 ",0.00
0.00,4.00,508.00," 18,807.50 ",0.00
0.00,5.00,88.00," 16,694.80 ",0.00
1.00,5.00,0.00," 13,718.20 ",0.00
0.00,6.00,207.00," 14,621.17 ",0.00
0.00,4.00,473.00," 17,698.50 ",0.00
1.00,6.00,0.00," 14,910.33 ",0.00
0.00,3.00,-391.00," 27,128.33 ",0.00
1.00,3.00,0.00," 29,477.00 ",0.00
0.00,5.00,-3.00," 13,423.00 ",0.00
0.00,5.00,-636.00," 11,640.20 ",0.00
0.00,5.00,675.00," 16,755.00 ",0.00
1.00,5.00,0.00," 14,513.80 ",0.00
0.00,6.00,-632.00," 18,318.17 ",0.00
0.00,5.00,87.00," 14,499.00 ",0.00
1.00,7.00,-1058.00," 15,345.71 ",1.00
0.00,4.00,269.00," 15,712.75 ",0.00
0.00,5.00,34.00," 17,961.00 ",0.00
0.00,7.00,525.00," 13,437.71 ",0.00
0.00,2.00,178.00," 39,272.50 ",0.00
0.00,4.00,-443.00," 22,019.50 ",0.00
0.00,5.00,-182.00," 16,873.20 ",0.00
0.00,7.00,-616.00," 10,266.86 ",0.00
0.00,5.00,176.00," 19,274.80 ",0.00
0.00,6.00,0.00," 15,569.17 ",0.00
0.00,5.00,-346.00," 11,348.00 ",0.00
