IsBadBuy,VehicleAge,VehOdo,MMRAcquisitionAuctionAveragePrice,IsGermanVeh
0,2,96000,8410,0
0,4,75976,6234,0
0,3,82974,9560,0
0,5,77689,3987,0
0,7,73728,4046,0
0,2,66796,6661,0
0,3,59609,4286,0
0,3,98397,4286,0
0,6,88184,6687,0
0,3,73491,7425,0
0,4,74519,8160,0
0,2,73192,8438,0
0,4,71705,4812,0
0,2,75261,9373,0
0,1,73721,10391,0
0,2,73244,7811,0
0,6,97563,5940,0
0,2,84914,7902,0
0,5,75653,5503,0
0,3,52811,9198,0
0,3,84993,4943,0
0,2,76144,8339,0
0,3,46159,5710,0
0,2,80025,8563,0
0,3,91531,5866,0
0,3,65096,4943,0
0,3,71663,8130,0
1,6,75532,3175,0
0,4,60773,4257,0
0,1,79894,11393,0
0,2,79812,7886,0
0,3,65990,7549,0
0,4,91610,4962,0
0,2,75757,10384,0
0,6,91795,3293,0
0,2,75804,8205,0
0,3,66976,7176,0
0,2,90196,7814,0
0,2,55957,7786,0
0,3,68210,7494,0
0,7,90135,5035,0
1,4,60977,7624,0
0,2,90294,8961,0
0,2,71786,7814,0
0,2,44023,8160,0
0,2,58325,8000,0
0,2,70342,8205,0
0,2,75993,8147,0
0,2,85320,7799,0
0,6,89302,4237,0
0,4,85717,6078,0
0,2,41336,7950,0
0,3,76249,6187,0
0,2,88717,8655,0
0,1,10643,6217,0
0,4,76632,5320,0
0,5,67513,3092,0
0,3,67007,5141,0
0,3,22500,4676,0
0,7,95566,2842,0
0,4,79526,3436,0
0,4,62634,5950,0
0,4,81656,5222,0
0,5,71332,6357,0
1,3,70675,7040,0
0,2,41789,5762,0
0,4,83008,5972,0
0,6,71238,4017,0
0,4,70994,4161,0
0,5,70061,4350,0
0,3,73380,8190,0
0,4,67185,6586,0
0,4,64960,5034,0
0,4,70751,8631,0
0,4,58686,8961,0
0,3,79688,9724,0
0,6,83055,3737,0
0,4,72693,6151,0
0,3,80658,5832,0
0,4,93865,4179,0
0,5,73767,6683,0
0,4,81389,4004,0
1,4,80766,6122,0
0,5,93689,4260,0
0,2,51997,6912,0
0,3,64585,8147,0
0,5,38368,4610,0
0,3,60385,7474,0
0,7,66489,4638,0
1,5,46609,0,0
0,5,81705,3481,0
1,3,16545,4801,0
0,6,83972,5533,0
0,2,39808,9795,0
1,5,58669,4098,0
0,6,73488,5183,0
0,4,35038,4942,0
1,3,53366,6071,0
0,8,63355,3153,0
0,3,37931,5575,0
0,4,88482,5396,0
0,2,60205,6175,0
0,5,81543,8141,0
0,2,59913,8478,0
0,2,45368,5647,0
0,6,86050,7958,0
0,4,66784,4021,0
0,3,75746,0,0
1,5,69824,4084,0
0,4,71529,10063,0
0,3,64784,7169,0
0,3,81710,7011,0
0,2,60179,6105,0
1,4,63315,4444,0
0,4,98042,3964,0
0,5,82278,9540,0
0,2,70975,12331,0
0,4,80736,5523,0
0,2,43661,5797,0
0,7,92464,3317,0
0,4,80691,8777,0
0,2,45173,6080,0
0,4,85199,5990,0
0,4,66466,8971,0
0,5,60398,3311,0
0,5,53112,3470,0
0,5,91539,6124,0
0,4,61217,7423,0
0,3,90211,8235,0
0,5,72029,6032,0
0,4,42199,7875,0
1,4,33622,4905,0
0,2,49973,6269,0
0,4,69019,4573,0
0,5,76764,7101,0
0,5,79012,3643,0
0,4,43605,4905,0
0,5,94232,6417,0
0,3,65967,6266,0
0,5,59260,6198,0
0,5,77105,9831,0
0,2,83754,9558,0
0,3,61030,7546,0
0,5,57280,3250,0
0,3,86935,8751,0
1,4,70536,9302,0
0,1,50282,7949,0
0,2,49105,4247,0
0,2,62924,8651,0
0,5,75919,5674,0
0,1,46823,8196,0
0,3,64470,8532,0
0,7,95415,2391,0
0,3,67062,4824,0
1,3,66976,5878,0
0,4,60171,0,0
1,5,84244,3643,0
0,1,60256,9237,0
0,4,77351,3976,0
0,3,84019,4004,0
0,5,81229,8208,0
0,3,86395,10033,0
0,3,65919,6858,0
0,6,75379,2961,0
0,3,68162,9467,0
0,4,85604,3963,0
0,2,76225,0,0
0,4,61623,5570,0
0,7,71883,5537,0
1,5,69064,5179,0
0,3,39845,3913,0
0,3,77238,6858,0
0,6,74268,5612,0
0,2,79628,9029,0
0,4,76560,7423,0
0,2,62591,7382,0
0,2,49146,8268,0
0,3,82538,8751,0
0,4,69556,6952,0
0,2,75967,11412,0
0,2,55660,5543,0
0,3,74922,6892,0
1,2,60936,9784,0
0,6,94406,4292,0
1,5,81951,3606,0
0,3,83523,11393,0
0,2,77019,8186,0
0,2,52021,4247,0
0,4,75671,5721,0
0,2,41300,8817,0
0,3,90066,7998,0
1,3,72840,6311,0
0,5,63835,6267,0
0,4,88753,3737,0
0,5,88279,6324,0
0,2,87888,12564,0
0,2,65182,7569,0
1,3,78160,5874,0
0,1,77024,10039,0
0,3,91972,10202,0
0,3,68637,7728,0
0,5,91129,5818,0
0,3,87448,8027,0
0,4,75320,5926,0
1,9,93662,3040,0
0,3,61617,6293,0
0,5,87819,5499,0
0,3,52567,7182,0
1,3,72335,7745,0
0,4,73555,8113,1
0,3,62313,8692,0
0,4,89517,5543,0
0,3,82541,10071,0
0,4,57475,7197,1
0,2,67261,7523,0
0,2,74222,10713,0
0,2,64814,7833,0
0,2,60874,6602,0
0,1,52308,9314,0
1,2,85805,8679,0
0,6,81150,3226,0
0,5,50504,6926,0
0,2,90972,10421,0
0,4,77486,6422,0
1,2,85431,7799,0
0,5,90047,8132,0
1,3,69129,7728,0
0,6,95708,6981,0
0,3,93095,14810,0
0,4,86887,8534,0
1,7,80013,2763,0
0,2,67478,8326,0
0,7,105082,2707,0
1,3,81462,5960,0
0,3,63840,7165,0
0,2,54256,7681,0
0,3,80142,5769,0
0,3,67558,4384,0
0,7,83694,4937,0
0,3,87613,8446,0
0,6,94361,3241,0
0,5,78096,7803,0
0,2,72869,8767,0
0,7,90949,3078,0
0,2,64288,8029,0
0,5,92770,3680,0
0,4,81884,5114,0
0,3,89308,5217,0
0,3,86869,5559,0
0,1,89420,9383,0
0,2,87055,8003,0
0,9,57260,2819,0
0,3,70370,6439,0
0,3,63330,7232,0
0,3,64038,7990,0
0,3,76316,6752,0
0,5,74188,7172,0
0,5,90892,3049,0
0,2,73282,6421,0
0,2,65926,6493,0
0,2,76239,6493,0
0,4,71125,4230,0
0,2,79265,6493,0
0,2,68084,6493,0
0,2,61217,6493,0
0,3,76381,9878,0
0,2,55230,6220,0
0,1,68654,8020,0
0,2,65770,6220,0
0,2,54419,6220,0
0,1,78188,9894,0
0,3,61426,6810,0
0,3,67753,6810,0
0,2,60264,7648,0
0,3,56645,6810,0
0,6,70202,4008,0
0,3,78280,7821,0
0,4,56059,6029,0
0,3,75689,8810,0
0,3,84959,6955,0
1,5,82635,3987,0
0,3,66356,7115,0
0,4,73390,8924,0
1,8,93369,3028,0
0,4,79285,6870,0
0,8,70877,3028,0
0,4,66949,6527,0
1,7,59831,5786,0
0,3,54851,7196,0
0,3,75742,7922,0
0,2,69260,8702,0
0,4,59189,6596,0
0,7,88953,2843,0
0,6,70863,3033,0
0,4,59598,6369,0
0,4,71229,6527,0
1,6,81069,3284,0
0,4,56924,6439,0
0,2,85869,8702,0
0,3,68556,9616,0
0,7,71383,5323,0
0,3,69321,6852,0
0,9,69622,2912,0
0,4,64068,4231,0
0,4,85411,6863,0
1,2,78930,8329,0
0,3,80500,7389,0
0,3,80374,10088,0
0,4,84034,6464,0
0,4,68251,7495,0
0,2,76385,8962,0
0,4,63387,6756,0
0,4,80802,6161,0
0,7,68332,3143,0
0,6,82434,4169,0
0,4,77419,6892,0
0,7,70810,4264,1
0,5,75049,4861,0
0,3,56785,6980,0
1,3,82711,5833,0
1,5,74675,4861,0
0,5,60371,8161,0
0,5,30483,2840,0
1,6,77459,2732,0
1,8,71930,3275,0
0,6,79424,6264,0
0,4,70394,3358,0
0,8,84695,5437,0
0,4,67979,8485,0
1,9,64053,1948,0
0,5,76617,3877,0
0,2,92896,8252,0
1,7,75939,1661,0
0,3,57740,6165,0
0,9,70898,6692,0
1,5,48850,3725,0
0,7,51889,2842,0
0,6,78548,3996,0
1,7,85452,2517,0
0,8,88483,4717,0
0,4,48785,5061,0
0,2,85876,8066,0
0,2,74217,8066,0
1,7,79622,4254,0
0,2,76157,8066,0
0,2,80398,8066,0
0,2,79857,8066,0
0,4,70808,4599,0
1,3,73302,7111,0
0,3,55665,7837,0
0,9,84780,2128,0
0,3,42649,4736,0
0,5,64503,5645,0
0,2,70641,8797,0
0,5,81332,5162,0
1,1,30471,7231,0
0,5,69936,4086,0
0,5,70618,4562,0
0,3,64396,8146,0
1,4,82760,4604,0
0,5,64352,6689,0
1,3,57008,6813,0
0,3,47095,8314,0
0,5,82505,3048,0
0,1,73692,9278,0
0,3,81068,7667,0
0,6,95547,6097,0
0,5,65473,3978,0
0,3,42162,4302,0
0,8,95645,3106,0
0,2,71581,7845,0
0,4,84395,4269,0
0,3,80639,8063,0
1,4,72401,6397,0
0,4,80263,4979,0
0,4,52510,6663,0
0,3,64915,6919,0
0,2,73929,7243,0
0,2,77984,9000,0
0,2,72106,9000,0
1,3,38598,4257,0
0,4,72741,5946,0
0,4,72128,5352,0
0,6,70494,2734,0
0,1,30335,9096,0
0,7,82333,3954,0
0,2,86769,8332,0
0,6,59366,2437,0
0,2,62959,8226,0
0,4,83855,4390,0
0,5,76877,4023,0
0,3,65474,7388,0
0,3,66147,6630,0
0,4,69720,7390,0
0,5,44680,3024,0
0,6,81166,2913,0
0,4,83019,7396,0
1,6,73945,2925,0
0,7,92345,3364,0
0,4,71949,3413,0
0,5,64503,3625,0
0,4,56113,6690,0
0,6,55687,2207,0
0,6,89543,4679,0
0,4,66371,7850,0
1,4,40764,0,0
0,6,81341,4013,0
1,8,42944,1845,0
0,5,75321,2840,0
0,6,69129,4013,0
0,8,89464,4857,0
0,4,71733,4595,0
0,7,49927,4142,0
0,5,53755,5542,0
0,3,31859,6105,0
0,5,70962,5434,0
0,7,54696,2596,0
0,5,40190,5434,0
0,6,82709,7888,0
0,4,72157,6697,0
0,3,69509,13327,0
0,8,77094,2155,0
0,3,48031,5809,0
0,5,70158,5648,0
0,4,62934,6200,0
0,7,85685,3018,0
0,4,41461,0,0
1,6,84324,4494,0
1,8,86972,2285,0
0,3,69781,4867,0
0,4,62717,6200,0
0,5,68516,8249,0
0,8,69016,2047,0
0,7,40817,2334,0
0,4,70144,4335,0
0,7,55490,3524,0
0,7,73461,4770,0
0,3,71268,8715,0
0,7,88148,4308,0
0,7,97482,2969,0
0,6,64005,4004,0
0,8,76683,4198,0
0,5,58547,2960,0
0,4,83892,4161,0
0,8,82315,4651,0
0,7,56733,2149,0
0,5,75769,7329,0
0,6,62946,3507,0
0,6,66360,4843,0
1,7,77333,3601,0
0,6,74185,8356,0
1,6,95616,3389,0
1,7,89476,3115,0
0,5,78427,3524,0
0,8,73974,2446,0
1,7,70158,2608,0
1,5,90818,2104,0
1,5,50834,3454,0
0,6,14519,1683,0
0,5,77176,9542,0
0,4,87246,8092,0
0,3,71417,10274,0
0,5,73048,5058,0
0,5,22183,3383,0
1,7,78848,5103,0
0,8,41742,2711,0
1,9,67082,2679,0
1,7,68626,3498,0
0,7,75383,3099,0
0,7,87386,2950,0
0,6,74506,2913,0
0,5,81667,4001,0
1,8,41344,2798,0
1,6,49276,4048,0
0,7,71364,2259,0
0,6,65755,3659,0
1,7,90067,4725,0
1,5,69642,6074,0
0,5,81797,8573,0
0,3,61158,5398,0
0,8,87531,2493,0
1,8,88538,3621,0
0,8,67127,4936,0
0,5,76331,4921,0
0,8,51955,2516,0
0,5,59492,5259,0
0,4,77772,7529,0
0,8,67377,2900,0
1,4,59366,5070,0
0,4,64855,6269,0
0,6,79349,6706,0
1,4,92146,7393,0
0,3,54907,11035,0
0,5,81478,6362,0
0,4,59819,9880,0
0,5,79865,8384,0
0,3,54440,7929,0
0,5,75320,4442,0
0,3,76819,7967,0
1,4,47802,6957,0
0,5,94288,5108,0
0,9,34154,2605,0
1,8,86642,2613,0
0,6,87442,5882,0
1,4,80549,9515,0
1,5,78925,5362,0
1,6,76289,5240,0
1,5,93796,13245,0
1,5,84907,8822,0
1,7,56416,6959,0
1,5,74177,3316,0
0,4,77022,10857,0
0,6,90429,5697,0
0,6,49829,3151,0
1,8,79604,3697,0
0,4,60485,4433,0
0,4,95841,4914,0
0,7,61015,2815,0
1,6,52281,2312,0
0,8,71496,5705,0
0,9,74172,2772,0
1,5,69671,4133,0
0,5,96322,3937,0
0,6,98384,3926,0
0,4,92259,4235,0
0,9,90533,3057,0
0,9,65329,2518,0
0,6,81385,6331,0
0,6,42753,2953,0
0,8,75479,3893,0
0,2,42118,9966,0
0,7,87299,5227,0
0,6,59396,3293,0
0,8,33313,2291,0
0,6,92019,7101,0
0,9,96821,2852,0
0,6,96750,3539,0
0,4,62381,5622,0
0,7,85428,3646,0
1,3,62548,4986,0
1,6,89273,3479,0
0,7,78072,2698,0
0,5,89732,5959,0
0,6,91770,7540,0
0,6,88401,5552,0
0,5,76465,6840,0
1,7,98067,2854,0
0,5,50528,3645,0
0,3,56715,6266,0
1,9,77616,4490,0
0,4,79416,6461,0
0,6,81461,4281,0
0,8,47903,4415,0
0,5,71641,4631,0
0,6,69190,4208,0
0,7,91777,0,0
0,9,89871,1989,0
0,7,91385,5621,0
0,6,52995,3088,0
0,3,80231,6642,0
0,4,58565,5293,0
0,7,71622,3600,0
0,4,48421,4175,0
0,2,75300,8190,0
1,6,86923,3071,0
0,2,67961,10410,0
0,7,89039,1823,0
1,5,69675,3523,0
0,5,70547,6685,0
0,5,82402,3799,0
0,7,81385,2696,0
0,3,64289,6322,0
0,9,74570,2884,0
1,4,92902,6236,0
0,4,63943,7441,0
0,3,87881,12926,0
0,5,82321,9370,0
0,5,77074,4480,0
0,8,57345,2063,0
0,4,60058,4608,0
0,5,69012,2986,0
0,8,65364,3485,0
0,8,50164,3854,0
0,2,80884,6170,0
0,7,63265,5066,0
0,6,64617,4476,0
0,9,86604,0,0
0,3,65235,0,0
0,8,42193,0,0
0,4,72555,0,0
0,3,83501,7723,0
0,4,57802,5842,0
0,4,75271,8314,0
0,5,70592,5203,0
0,5,56051,7936,0
0,5,71407,6082,0
0,4,89569,6740,0
1,5,56308,5156,0
0,3,73272,7973,0
0,3,76052,7040,0
0,4,87937,4195,0
0,4,82520,5972,0
0,7,88888,3037,0
0,6,77935,3402,0
0,7,81456,2601,0
0,6,82745,3187,0
0,6,74266,6270,0
0,5,89881,4666,0
0,7,76070,5825,0
0,8,60546,2435,0
0,6,77110,4804,0
1,7,64826,2001,0
0,8,81101,3187,0
0,7,98212,2742,0
0,6,63499,3020,0
0,2,65406,8558,0
0,5,62134,5969,0
0,8,54336,2025,0
0,5,60789,6764,0
0,6,78299,3182,0
0,5,70088,5960,0
0,4,77207,4875,0
0,5,66287,2796,0
1,5,89828,5216,0
0,3,52164,5569,0
1,6,79905,3912,0
0,2,37624,5750,0
0,5,57173,2268,0
1,8,89724,2435,0
0,6,49769,5396,1
0,8,86181,2752,0
0,7,59853,2935,0
0,5,89572,3801,0
1,6,96315,3067,0
1,7,88820,3115,0
0,6,75399,5932,0
0,8,62044,2397,0
0,7,90714,3342,0
0,5,77467,3545,0
0,5,93472,9898,0
0,3,76382,8489,0
0,4,53952,3859,0
0,4,99374,4204,0
0,3,50083,9993,0
0,4,64124,4217,0
0,7,85135,2851,0
0,6,91255,3234,0
0,8,87035,6987,0
0,5,87832,3692,0
0,6,68049,3204,0
0,6,78505,3069,0
0,5,64824,4007,0
0,5,70595,3106,0
0,8,88581,3112,0
0,3,60453,7406,0
0,5,62474,5024,0
0,6,55140,5568,0
0,5,73410,3483,0
0,6,87837,3576,0
0,7,88730,3514,0
0,4,81719,5128,0
1,3,72539,6469,0
1,5,82430,3664,0
0,4,68263,3837,0
0,8,97252,3063,0
0,4,81762,4021,0
0,4,62292,6859,0
0,8,85410,4221,0
0,4,77619,7966,0
0,3,70593,5758,0
0,4,58561,6228,0
0,3,72020,7665,0
0,5,71037,6105,0
0,7,66332,2529,0
0,4,80268,8415,0
0,8,64566,2363,0
0,8,85224,4037,0
0,6,50968,3571,0
0,4,76747,5057,0
1,8,87829,3955,0
1,6,78536,3296,0
0,5,64664,3276,0
0,8,60496,1907,0
0,4,32629,4334,0
0,6,62758,4845,0
0,4,79525,7759,0
0,7,80006,2467,0
1,8,69267,2577,0
0,6,49949,2210,0
0,5,71803,9540,0
0,6,75900,2691,0
0,7,76469,3786,0
0,3,68552,5302,0
0,5,71327,3402,0
0,4,60951,9131,0
0,6,51978,2910,0
0,6,79744,5654,0
0,3,61087,9459,0
0,3,58788,6680,0
0,4,63257,8298,0
0,4,64804,8594,0
0,6,76792,3988,0
0,4,64601,3414,0
0,7,63373,3123,0
0,4,63146,4573,0
0,5,78741,7091,0
0,7,41804,3116,0
1,5,85466,2772,0
0,2,59738,7788,0
0,5,57979,4039,0
0,6,72526,4722,0
0,5,71386,3487,0
0,6,70851,1626,0
1,8,88448,3376,0
0,5,77448,6382,0
1,5,43323,3086,0
0,4,64160,9492,0
0,8,77870,2684,0
0,4,57165,3837,0
1,7,97070,2608,0
1,4,52314,3554,0
0,7,75700,2405,0
1,6,84774,2677,0
0,5,80560,3487,0
0,4,88032,5571,0
0,5,96037,3033,0
0,4,60935,3963,0
0,4,50656,4624,0
0,3,51296,3913,0
0,5,55544,3487,0
0,5,85833,4423,0
1,5,75547,7139,0
0,4,70737,3688,0
0,7,29632,1813,0
0,2,80995,7241,0
0,4,69906,5576,0
1,3,59350,5249,0
0,4,76544,7664,0
0,4,79540,7447,0
0,7,73941,2521,0
1,7,57912,3835,0
0,6,71968,3790,0
0,3,90166,5614,0
0,2,41040,4761,0
0,3,81983,0,0
0,5,87785,3335,0
1,5,57286,2483,0
0,8,72149,3712,0
1,4,81140,2998,0
1,4,34340,3853,0
0,6,67683,3125,0
0,3,60081,5152,0
0,4,60023,3416,0
0,5,59680,3964,0
0,6,83069,4525,0
0,6,57375,4525,0
0,3,60471,5474,0
0,3,56067,3696,0
0,4,34944,5104,0
0,5,60958,5960,0
0,2,52825,7534,0
0,4,70963,3265,0
0,3,80336,6741,0
0,4,66811,6176,0
0,7,98433,3266,0
0,3,53977,8634,0
0,7,66827,3501,0
0,5,75781,6050,0
0,3,69724,8382,0
0,6,72167,6213,0
0,2,61358,10060,0
0,3,78240,8382,0
0,4,63458,4390,0
0,6,77568,4394,0
0,3,81017,4588,0
0,7,86968,3721,0
0,3,60474,5031,0
0,6,61014,5400,0
1,5,75855,8228,0
0,3,53637,5980,0
0,3,60557,5031,0
0,3,57106,5863,0
0,6,96889,3914,0
0,4,70552,5682,0
0,4,75955,4436,0
0,2,80247,4708,0
0,6,83071,2733,0
0,3,88825,6908,0
0,5,68278,4238,0
0,2,73164,5103,0
1,7,94736,2306,0
0,6,63108,2076,0
0,4,73516,7410,0
0,4,79565,5744,0
0,2,43046,5593,0
0,5,56742,5600,0
0,3,76548,5955,0
0,5,58220,3526,0
0,5,89956,2744,0
0,4,82116,8789,0
0,5,85021,6428,0
1,7,77951,4146,0
0,2,68069,5593,0
0,4,57465,7575,0
0,5,56853,2997,0
0,4,85156,11203,0
0,4,63866,6746,0
0,3,55119,4703,0
0,3,39174,3969,0
0,6,93170,2324,0
1,4,85439,4252,0
0,6,79767,2252,0
0,3,58196,6322,0
0,7,78401,2738,0
0,4,54524,5631,0
0,2,41454,7619,0
0,4,71354,2892,0
0,4,74706,6270,0
0,2,53536,6876,0
0,4,74910,7960,0
0,5,78049,2377,0
0,4,75585,2096,0
0,4,65200,9072,0
0,5,60334,3612,0
0,3,67678,5012,0
1,8,86796,1993,0
0,5,81050,4997,0
0,4,53787,2096,0
1,6,78089,5023,0
0,4,55242,6910,0
1,3,53420,5899,0
0,7,86499,2127,0
1,6,91685,2637,0
0,5,60003,7465,0
0,4,74102,6677,0
0,2,71273,5071,0
0,4,66536,3672,0
0,4,93117,7818,0
0,6,90634,2474,0
0,4,32110,2895,0
0,6,70983,3516,0
0,5,79868,5328,0
0,2,48816,7528,0
0,5,81423,4672,0
0,4,39701,3963,0
0,5,81183,4367,0
0,5,85179,7062,0
0,3,71086,5596,0
0,4,83157,7013,0
0,4,76364,5801,0
0,4,44065,3789,0
0,6,79152,4863,0
0,4,76376,6373,0
0,6,94893,2298,0
0,2,41455,4972,0
0,2,67295,7956,0
0,3,80330,3930,0
0,4,87885,9458,0
0,5,47190,3601,0
0,3,77853,10244,0
0,4,72270,2885,0
0,3,57638,4663,0
1,4,72239,5558,0
0,2,61549,7229,0
1,6,65262,4151,0
0,1,57528,10530,0
0,4,76990,2891,0
0,4,43979,4501,0
0,4,96983,3988,0
0,5,60733,3813,0
1,4,77783,6595,0
0,3,94094,7384,0
0,7,80350,8133,0
0,5,63673,4024,0
0,6,75321,3801,0
0,5,82110,6336,0
0,3,58039,6510,0
0,6,85960,8917,0
0,3,50822,7476,0
0,3,85318,8667,0
0,2,72673,8506,0
0,8,84853,4171,0
1,6,90163,5491,0
1,6,49774,2865,0
0,3,77150,9033,0
0,6,87956,2652,0
0,2,81324,12682,0
0,7,80582,3733,0
0,5,73790,3632,0
0,6,52073,2597,0
0,3,65770,7143,0
0,6,83733,3439,0
0,3,92917,5364,0
0,3,50153,10099,0
0,6,72290,6140,0
0,7,64523,4401,0
0,5,79979,7186,0
0,4,55473,4731,0
0,3,51854,7540,0
0,3,63776,7478,0
0,9,76887,3287,0
0,8,77720,2273,0
0,6,82522,0,0
0,6,72753,4201,0
0,7,87745,2656,0
0,2,52223,6932,0
0,8,53411,2357,0
0,5,73726,7720,0
0,6,74441,4135,0
0,5,51844,3954,0
0,5,66838,5108,0
0,4,84456,4871,0
0,5,94385,5570,0
0,5,80254,6004,0
0,6,73795,3082,0
0,6,87266,3845,0
0,5,74296,3787,0
0,7,74668,2533,0
0,4,78710,6404,0
1,3,77474,11433,0
0,3,73407,10325,0
0,6,69528,5343,0
0,5,87868,5818,0
0,4,98483,4858,0
0,5,76322,5008,0
0,5,80677,7494,0
0,6,94588,5656,0
0,2,66348,8149,0
0,5,90328,6239,0
0,2,59113,8619,0
0,4,78860,6073,0
1,4,86092,8842,1
0,4,66761,8586,0
0,6,78003,7532,0
0,6,66952,6754,0
0,2,86079,7696,0
0,3,85149,10125,0
0,7,94296,4765,0
0,5,71244,7359,0
0,5,95259,5647,0
0,8,96962,2925,0
0,3,80695,8510,0
1,5,82128,5647,0
0,7,86520,5374,0
1,5,62394,5978,0
0,2,76389,10072,0
0,2,78534,10072,0
0,4,93923,7079,0
0,2,57648,7854,0
0,8,55754,3101,0
0,4,65135,6518,0
0,5,44307,3283,0
0,5,82124,6631,0
1,5,78997,0,0
0,6,70210,5287,0
0,7,91993,2679,0
0,4,74626,3289,0
0,7,76435,3612,0
0,2,79905,8305,0
0,5,79664,4800,0
0,5,73818,6631,0
0,2,80601,8972,0
0,4,73686,4728,0
0,3,85219,7614,0
0,5,57662,7146,0
0,6,74374,4695,0
0,2,65875,10457,0
0,8,60019,1742,0
0,6,88837,5041,0
0,6,84235,6192,0
0,3,56551,7714,0
0,6,96097,6213,0
0,6,87947,5266,0
0,5,86983,3272,0
0,4,63519,5853,0
0,4,81643,4614,0
0,3,69484,9836,0
0,5,88485,3900,0
0,3,84386,8604,0
0,6,56256,3852,0
0,7,68323,2727,0
0,5,80439,10109,0
0,3,80919,8899,0
0,4,83022,6897,0
0,4,54394,4450,0
0,9,92319,2733,0
0,5,32115,3882,0
0,3,83440,11619,0
0,6,65533,0,0
0,7,86078,0,0
0,5,83052,0,0
0,3,94345,0,0
0,5,61179,7436,0
0,6,73159,4031,0
0,5,75621,3822,0
0,5,86230,6128,0
0,4,87019,7091,0
0,5,67287,4105,0
0,2,70644,10181,0
0,5,41050,4793,0
0,3,77608,5554,0
0,5,73261,4232,0
0,3,72051,9872,0
0,5,57563,4900,0
0,4,61776,4104,0
0,3,67718,5330,0
0,4,64837,7023,1
1,8,63211,3952,0
0,5,63784,4900,0
0,6,45328,3299,0
0,4,76381,5080,0
0,2,78134,10702,0
0,3,48352,9390,0
0,4,58144,4104,0
0,5,71165,6286,0
0,5,66006,4900,0
0,1,74027,9015,0
0,4,88238,5080,0
0,3,82383,7456,0
0,4,62430,7290,0
0,4,77250,4549,0
0,3,77289,6497,0
0,2,79927,8016,0
0,2,43929,10690,0
0,3,58803,9259,0
0,6,87717,7151,0
0,4,77753,5033,0
0,3,72560,7546,0
1,3,76890,6266,0
0,4,58325,8301,0
0,3,62360,9210,0
0,3,70722,6266,0
0,6,66161,3483,0
0,2,67033,9784,0
0,5,79779,2636,0
0,3,58634,9459,0
0,2,59466,9461,0
0,2,73171,9461,0
0,3,56534,7500,0
0,3,80399,8152,0
0,7,74555,3779,0
0,5,40802,2718,0
0,4,81516,6002,0
0,3,55910,6892,0
0,5,49667,4041,0
0,3,69058,7080,0
0,2,52830,8651,0
0,2,60477,8651,0
1,2,67032,9784,0
0,2,75639,11412,0
0,2,67620,8186,0
0,3,79056,7566,0
1,2,76301,11412,0
0,3,77449,9259,0
0,3,59574,6858,0
0,2,73090,8186,0
0,2,75417,9461,0
0,3,58905,9459,0
0,4,62433,5354,0
0,2,57696,10920,0
0,2,76649,6771,0
0,4,83940,10619,0
0,5,53291,4482,0
0,3,76452,10207,0
0,3,56808,9259,0
0,2,77834,7087,0
0,4,81221,4856,0
0,2,82893,11412,0
0,2,77390,6284,0
0,3,78607,8500,0
0,3,72215,9459,0
0,2,33008,7925,0
0,3,67905,6858,0
0,3,60251,9259,0
0,2,69095,9784,0
0,2,76684,9558,0
0,5,43097,0,0
0,3,78315,6435,0
0,2,69410,10920,0
0,3,53912,5443,0
0,3,87484,7546,0
0,5,79768,4605,0
0,4,61003,9131,0
0,3,63333,5443,0
0,2,73192,8186,0
0,4,76442,6952,0
0,3,86282,6858,0
0,5,81109,5376,0
0,2,70245,8186,0
0,4,66208,5500,0
0,5,79575,7101,0
0,2,74137,8186,0
0,3,73623,6311,0
0,3,60160,3913,0
0,3,83445,6266,0
0,2,70662,9558,0
0,2,61033,9461,0
0,4,61458,6533,0
0,6,97504,2115,0
0,3,84948,10429,0
0,4,48399,4499,0
0,3,84498,9598,0
0,3,77754,7524,0
0,2,77857,7513,0
0,5,65027,4206,0
0,2,74554,7882,0
0,7,56011,2667,0
0,2,82311,7513,0
0,4,88152,5508,0
0,2,75702,7513,0
0,3,77334,6281,0
0,6,62598,2443,0
0,3,79865,8791,0
0,3,87219,6826,0
0,3,85780,6826,0
0,3,85392,6826,0
0,4,76204,7626,0
0,5,76948,3980,0
0,5,77520,2390,0
0,3,86106,6413,0
0,2,82376,7777,0
0,5,70377,7749,0
1,6,71137,5246,0
0,3,87193,7101,0
0,3,71472,7287,0
0,2,88491,10277,0
0,6,65903,4550,0
0,4,65338,3769,0
0,2,62244,8325,0
0,4,50337,4056,0
0,5,84881,3051,0
0,5,68015,7718,0
0,4,66574,4380,0
0,2,78925,9696,0
0,5,77739,4204,0
0,4,80827,3803,0
0,2,79109,7917,0
0,2,71792,13778,0
0,6,69137,5468,0
0,3,69167,7252,0
0,6,73769,3246,0
0,5,68846,6657,0
0,3,70722,4950,0
0,3,67224,9726,0
0,2,79113,7812,0
0,2,79329,12330,0
0,4,63852,6932,0
0,5,64508,6184,0
0,1,80197,9022,0
0,4,64437,4472,0
0,3,66369,6365,0
0,4,62235,5213,0
0,3,65226,9276,0
0,4,80404,10599,0
0,5,67289,3966,0
0,2,69428,7366,0
0,1,76759,11239,0
0,2,70026,7918,0
0,3,70286,4867,0
0,3,82556,5459,0
0,4,60771,4770,0
0,5,74135,5681,0
0,3,71848,8701,0
0,2,73471,7310,0
